catcherid,balls,strikes,is_lhb,is_lhp,is_strike,is_swing,is_miss,is_ballinplay,px,pz,SpinRate,InducedVerticalBreak,HorizontalBreak,Pitch_Type
4,3,2,0,0,1,1,0,0,-0.991,1.959,2553.703087,5.419435382,-5.609973602,Slider
4,3,2,0,0,1,1,0,0,0.394,2.573,2101.504601,12.22046602,16.06027252,TwoSeam Fastball
4,3,2,0,0,1,1,1,0,0.17,1.965,2141.92257,11.57051313,15.96358711,TwoSeam Fastball
4,0,0,0,0,1,0,0,0,-0.36,2.116,2434.059533,3.859344602,-5.332956485,Slider
4,0,1,0,0,0,0,0,0,-1.059,1.475,2518.294884,4.821976304,-3.615403108,Slider
4,1,1,0,0,0,0,0,0,1.261,2.272,2047.551476,14.19685781,15.77573998,TwoSeam Fastball
4,2,1,0,0,0,1,0,1,0.48,2.308,2116.803185,12.33230436,14.95028431,TwoSeam Fastball
4,0,0,0,0,1,0,0,0,-0.185,1.947,2206.795617,16.0907501,9.306158371,FourSeam Fastball
4,0,1,0,0,0,1,0,1,0.142,1.238,2042.355553,12.43201005,14.97725231,TwoSeam Fastball
3,0,0,1,0,0,0,0,0,1.533,2.719,2159.801598,16.15915177,2.189188957,FourSeam Fastball
3,1,0,1,0,0,0,0,0,1.274,3.02,1706.341026,6.795558669,15.45006514,Changeup
3,2,0,1,0,1,1,0,0,0.941,2.368,1688.887779,6.622879244,16.99900293,Changeup
3,2,1,1,0,1,1,0,0,0.224,1.99,2343.988121,20.5221679,6.062849998,FourSeam Fastball
3,2,2,1,0,1,1,1,0,0.241,1.552,1826.532799,5.789532878,14.8181262,Changeup
3,0,0,0,0,1,0,0,0,0.479,2.482,2378.109703,18.07240555,2.089921951,FourSeam Fastball
3,0,1,0,0,1,1,0,0,-0.592,1.653,2622.465904,4.046980597,-6.248547554,Slider
3,0,2,0,0,1,0,0,0,-1.041,1.451,2485.112633,17.43496392,0.815631986,FourSeam Fastball
3,0,0,1,0,0,0,0,0,1.26,1.671,2344.333092,20.39053986,4.284065247,FourSeam Fastball
3,1,0,1,0,0,1,0,1,0.215,2.496,1826.979088,8.725893714,15.42607737,Changeup
4,0,0,1,0,0,1,0,1,0.213,2.139,1958.221276,9.699076056,15.00012905,TwoSeam Fastball
3,0,0,0,0,0,0,0,0,-1.462,1.627,2347.303062,17.62348244,0.341370583,FourSeam Fastball
4,0,0,0,0,0,0,0,0,-1.253,2.049,2178.147423,18.22962511,5.464897938,FourSeam Fastball
4,1,0,0,0,1,0,0,0,-0.195,1.459,2496.660607,1.945530891,-5.437116317,Slider
3,1,0,0,0,1,1,1,0,-0.908,1.495,2498.429283,7.144708373,-5.514471531,Slider
4,1,1,0,0,0,0,0,0,-0.405,1.112,2538.099084,3.246558547,-3.830394916,Slider
3,1,1,0,0,1,0,0,0,-0.447,1.566,2447.14193,17.17137215,0.892830968,FourSeam Fastball
4,2,1,0,0,0,1,0,1,0.668,1.852,2101.16964,12.20255315,17.02727921,TwoSeam Fastball
3,1,2,0,0,0,0,0,0,-1.389,0.541,2646.145836,3.662239529,-8.037200928,Slider
4,0,0,0,0,1,1,1,0,-0.519,1.205,2483.436974,4.644616485,-3.458629303,Slider
3,2,2,0,0,1,1,1,0,-1.124,1.199,2689.356773,4.548944689,-4.41402483,Slider
4,0,1,0,0,0,0,0,0,0.914,1.505,2021.062829,12.95495546,13.95434315,TwoSeam Fastball
4,1,1,0,0,0,1,0,1,0.368,1.886,2001.628502,13.28580129,15.5298732,TwoSeam Fastball
4,0,0,1,0,0,0,0,0,1.568,3.583,2344.683068,-10.04969561,-13.7291724,Curveball
4,1,0,1,0,1,1,0,0,0.671,2.903,2054.531212,11.68665254,13.0656255,TwoSeam Fastball
4,1,1,1,0,0,0,0,0,-0.89,1.14,2540.480187,2.573087335,-4.003098182,Slider
4,2,1,1,0,0,0,0,0,-0.031,1.06,2043.377648,10.8656925,15.72596199,TwoSeam Fastball
4,3,1,1,0,0,0,0,0,0.616,3.318,2105.415002,13.23839033,14.73782188,TwoSeam Fastball
4,0,0,0,0,1,0,0,0,1.944,4.549,2063.748986,13.39748323,14.90950329,TwoSeam Fastball
4,0,1,0,0,0,1,0,1,1.058,2.616,2041.981408,13.46197355,15.96585304,TwoSeam Fastball
4,0,0,1,0,1,0,0,0,0.354,2.031,1633.911584,11.49879396,13.17074616,Changeup
4,0,1,1,0,1,1,1,0,-0.809,1.32,2613.7109,3.746226192,-3.711869411,Slider
4,0,2,1,0,0,1,0,1,-0.771,1.643,2550.878136,3.642663836,-3.84567111,Slider
4,0,0,0,0,0,1,0,1,0.379,2.461,2037.928429,12.64032686,13.8355468,TwoSeam Fastball
4,0,0,0,0,1,0,0,0,0.227,2.426,2407.60299,3.91574347,-3.441580705,Slider
4,0,1,0,0,0,0,0,0,-0.664,0.298,2626.819787,-0.508709788,-3.935349397,Slider
4,1,1,0,0,1,1,1,0,0.503,3.413,2404.268273,4.00439775,-4.796412162,Slider
3,0,0,1,0,1,0,0,0,0.073,2.738,1572.624351,12.08551953,15.56739569,Changeup
4,1,2,0,0,0,0,0,0,-1.335,1.336,2108.47799,17.78132761,7.931930371,FourSeam Fastball
3,0,1,1,0,0,0,0,0,0.123,1.014,2346.588463,-8.871607088,-12.0328536,Curveball
4,2,2,0,0,0,1,0,1,0.811,2.637,2049.529015,12.34235036,15.88626892,TwoSeam Fastball
3,1,1,1,0,1,1,0,0,0.02,1.61,1770.508507,1.52473519,14.55840826,Changeup
4,0,0,0,0,1,0,0,0,-0.441,1.306,2474.800011,4.981081843,-3.853229932,Slider
3,1,2,1,0,0,0,0,0,1.034,2.724,2295.387779,17.76109574,2.003948927,FourSeam Fastball
4,0,1,0,0,0,1,0,1,0.212,1.505,2326.910607,3.700776219,-4.127395801,Slider
3,2,2,1,0,0,1,0,1,0.447,1.923,1784.001427,2.815696217,14.61742735,Changeup
4,0,0,1,0,0,1,0,1,0.348,1.895,1986.961754,10.00029123,16.44790108,TwoSeam Fastball
3,0,0,1,0,0,1,0,1,0.705,2.255,1885.930626,6.084655024,13.05944586,Changeup
4,0,0,0,0,0,0,0,0,-1.68,0.721,2127.597863,9.80976522,13.14424355,TwoSeam Fastball
3,0,0,1,0,0,0,0,0,-0.269,4.145,2279.649742,18.50862,4.09043932,FourSeam Fastball
4,1,0,0,0,0,0,0,0,-1.137,0.502,2527.583703,5.772547126,-4.522291355,Slider
3,1,0,1,0,1,1,0,0,0.64,2.568,1697.98336,3.107109524,15.39256716,Changeup
3,1,1,1,0,0,1,0,1,-0.407,3.364,2335.537193,17.0034015,2.990357876,FourSeam Fastball
4,2,0,0,0,1,0,0,0,-0.676,2.481,2019.200158,13.32675588,12.44189388,TwoSeam Fastball
4,2,1,0,0,1,1,0,0,1.349,2.167,2080.87838,11.13360059,16.38354523,TwoSeam Fastball
3,0,0,0,0,1,0,0,0,0.783,2.708,2375.635338,10.55772374,14.20259142,TwoSeam Fastball
4,2,2,0,0,1,1,0,0,-0.861,1.31,2497.79464,2.628656626,-4.226597957,Slider
3,0,1,0,0,0,0,0,0,-0.775,1.566,2850.193932,-11.8735831,-10.02957869,Curveball
4,2,2,0,0,0,0,0,0,-1.543,0.082,2555.052209,2.009640932,-6.837072067,Slider
3,1,1,0,0,1,1,1,0,0.113,1.553,2464.457603,-12.99695136,-13.1393857,Curveball
4,3,2,0,0,0,1,0,1,-0.065,1.708,2577.664269,1.420357943,-3.874169044,Slider
3,1,2,0,0,0,0,0,0,1.204,2.207,1921.596886,7.348983027,16.47829676,Changeup
3,2,2,0,0,1,1,0,0,-0.118,2.245,2420.961754,16.90026543,-1.034864068,FourSeam Fastball
3,2,2,0,0,1,0,0,0,-0.593,3.018,2623.311607,0.944302775,-10.97332621,Slider
4,0,0,0,0,1,0,0,0,-0.296,2.573,2088.603966,18.6938051,5.251471825,FourSeam Fastball
4,0,1,0,0,0,0,0,0,-1.043,1.401,2161.586632,16.87385499,7.839006253,FourSeam Fastball
4,1,1,0,0,0,0,0,0,-0.885,1.401,2407.160119,3.005332112,-6.920295887,Slider
4,2,1,0,0,0,0,0,0,-0.441,3.411,1983.364586,16.01431215,12.9739278,TwoSeam Fastball
4,3,1,0,0,0,1,0,1,-0.393,2.412,2427.500451,4.75712502,-6.891015224,Slider
4,0,0,1,0,0,0,0,0,1.558,3.005,2009.294274,15.15814531,14.44116241,TwoSeam Fastball
4,1,0,1,0,1,0,0,0,0.886,1.819,1616.435021,10.17995203,16.95377762,Changeup
4,1,1,1,0,0,0,0,0,0.332,0.545,1641.840294,8.904033542,18.13761932,Changeup
4,2,1,1,0,0,1,0,1,0.51,2.712,1976.491295,11.72618139,14.78609688,TwoSeam Fastball
4,0,0,0,0,1,0,0,0,-0.337,2.872,2095.978234,11.9575628,14.79799206,TwoSeam Fastball
4,0,1,0,0,0,1,0,1,0.825,1.986,2077.644738,12.22326219,16.73178131,TwoSeam Fastball
4,0,0,1,0,0,0,0,0,1.107,2.032,2165.308068,11.01237333,16.10001595,TwoSeam Fastball
4,1,0,1,0,0,1,0,1,1.033,2.839,1669.47799,12.20460451,14.13544495,Changeup
3,0,0,0,0,0,0,0,0,0.73,3.894,2280.289146,18.42729638,1.513037801,FourSeam Fastball
3,1,0,0,0,0,1,0,1,-0.391,2.122,2274.102867,17.65046189,0.120772779,FourSeam Fastball
3,0,0,1,0,0,0,0,0,1.099,2.985,2269.446861,19.43280099,2.121923685,FourSeam Fastball
3,1,0,1,0,1,0,0,0,-0.329,1.477,1921.199913,5.235204913,15.89580584,Changeup
3,1,1,1,0,0,0,0,0,1.189,2.92,2687.160728,-11.4014199,-12.25028753,Curveball
3,2,1,1,0,0,0,0,0,1.282,3.045,2333.279137,18.12692139,5.936375618,FourSeam Fastball
3,3,1,1,0,1,1,1,0,0.582,1.694,1733.972984,3.592240788,16.89251566,Changeup
3,3,2,1,0,0,1,0,1,-0.329,1.802,1757.922203,4.021966673,13.84395647,Changeup
3,0,0,0,0,1,0,0,0,-0.593,1.695,2622.648521,-10.1508105,-13.53267717,Curveball
3,0,1,0,0,1,1,1,0,-0.779,2.374,NULL,4.688445307,-7.734541893,Slider
3,0,2,0,0,1,1,1,0,-1.395,0.856,NULL,2.96219299,-9.239726543,Slider
4,0,0,0,0,1,0,0,0,-0.164,1.9,2377.131798,5.881593108,-3.927878551,Slider
4,0,1,0,0,0,1,0,1,0.605,2.747,2023.572228,11.87977159,15.67151482,TwoSeam Fastball
4,0,0,0,0,1,0,0,0,0.58,3.294,1968.250817,11.31341493,14.71201069,TwoSeam Fastball
4,0,1,0,0,0,0,0,0,-0.803,0.985,1917.543419,13.20302045,14.65484554,TwoSeam Fastball
4,1,1,0,0,1,1,0,0,-0.097,3.071,1881.821618,12.7179569,14.06908161,TwoSeam Fastball
4,1,2,0,0,0,0,0,0,-1.15,1.66,2575.726769,3.66839993,-5.685157947,Slider
4,2,2,0,0,0,1,0,1,-0.576,1.051,2566.964806,2.559757948,-6.209808044,Slider
4,0,0,0,0,1,0,0,0,0.532,2.833,2026.081994,11.93223035,16.99962265,TwoSeam Fastball
3,0,0,1,0,1,0,0,0,0.314,2.97,2247.583824,18.80637238,2.291840315,FourSeam Fastball
4,0,1,0,0,0,0,0,0,-1.038,2.067,2136.405724,19.68655908,6.354491062,FourSeam Fastball
3,0,1,1,0,0,0,0,0,1.444,2.944,2351.712975,17.6659343,4.174596786,FourSeam Fastball
3,1,1,1,0,0,1,0,1,0.241,1.456,1772.525108,2.574154355,13.05762243,Changeup
4,1,1,0,0,0,0,0,0,-0.579,1.246,2148.164025,16.13583982,12.54591782,TwoSeam Fastball
3,0,0,0,0,1,1,0,0,-0.289,3.016,2337.205406,18.13295624,1.486493468,FourSeam Fastball
4,2,1,0,0,1,1,0,0,-0.33,2.174,2033.146935,12.84542406,13.75033505,TwoSeam Fastball
3,0,1,0,0,1,0,0,0,-1.054,2.821,2457.889,18.13943551,2.402148008,FourSeam Fastball
4,2,2,0,0,0,1,0,1,-1.097,1.225,2670.704796,2.464385152,-3.593038492,Slider
3,0,2,0,0,1,0,0,0,-0.717,2.002,2665.267174,6.240763403,-5.659406662,Slider
3,0,0,1,0,0,0,0,0,-0.498,1.038,2593.4244,-10.93961742,-11.70612001,Curveball
3,1,0,1,0,0,0,0,0,1.133,2.107,1735.074181,3.73339913,7.893703938,Changeup
3,2,0,1,0,1,0,0,0,0.264,3.214,1953.577476,3.330328681,10.93261862,Changeup
3,2,1,1,0,0,0,0,0,0.765,1.129,2333.150963,17.54689095,6.705761433,FourSeam Fastball
3,3,1,1,0,1,1,0,0,-0.066,2.201,2446.749351,18.66228173,7.183716297,FourSeam Fastball
3,3,2,1,0,0,1,0,1,-0.145,2.396,2743.131676,-9.542806886,-11.64059496,Curveball
4,0,0,1,0,1,0,0,0,0.893,3.072,2007.221642,11.71954286,15.63127071,TwoSeam Fastball
4,0,1,1,0,0,0,0,0,-0.676,1.493,2086.906945,14.51594961,9.229503937,FourSeam Fastball
4,1,1,1,0,0,0,0,0,1.865,3.952,2040.198205,10.33874071,13.91159374,TwoSeam Fastball
4,2,1,1,0,0,0,0,0,1.271,2.644,1978.918297,10.13590372,16.38938553,TwoSeam Fastball
3,0,0,1,0,1,0,0,0,-0.718,2.637,2536.596519,-6.762263082,-11.87514162,Curveball
3,0,1,1,0,1,1,1,0,-0.519,3.786,2363.097008,18.83021805,1.360010386,FourSeam Fastball
4,3,1,1,0,0,1,0,1,-0.251,1.632,1933.121667,10.61930978,16.19353325,TwoSeam Fastball
4,0,0,0,0,1,1,0,0,-0.961,1.365,2434.986779,3.689015985,-5.118616275,Slider
3,0,2,1,0,0,0,0,0,1.347,2.04,2389.545006,15.22785256,3.802992344,FourSeam Fastball
3,1,2,1,0,1,1,0,0,-0.133,2.243,2517.749596,5.736045577,-6.84734869,Slider
4,0,1,0,0,0,0,0,0,1.11,3.657,2521.130089,2.599896312,-5.265523128,Slider
4,1,1,0,0,0,1,0,1,0.358,3.573,1912.553795,10.1257652,14.03884632,TwoSeam Fastball
3,1,2,1,0,0,1,0,1,-0.138,1.764,2567.379723,9.395226218,-1.371915221,Slider
3,0,0,1,0,1,1,1,0,0.008,3.681,2468.076012,20.04833863,1.010550976,FourSeam Fastball
4,0,0,0,0,0,0,0,0,0.909,3.358,1871.898888,12.88430917,12.05628521,TwoSeam Fastball
4,1,0,0,0,1,0,0,0,0.065,1.86,2423.266808,6.587190986,-6.268486671,Slider
3,0,1,1,0,0,0,0,0,-0.17,3.669,2479.999596,19.08607361,3.19204998,FourSeam Fastball
4,1,1,0,0,0,0,0,0,-0.927,0.916,2397.792199,3.344037652,-4.577671699,Slider
3,1,1,1,0,0,0,0,0,0.821,0.942,1788.674278,3.911710955,13.77192545,Changeup
4,2,1,0,0,1,0,0,0,0.189,2.104,2459.403771,2.856046915,-6.549032383,Slider
3,2,1,1,0,0,0,0,0,1.844,2.114,2443.517906,17.18706391,2.003091335,FourSeam Fastball
4,2,2,0,0,1,1,0,0,-0.649,2.818,2111.217003,16.22071016,7.331915684,FourSeam Fastball
3,3,1,1,0,1,1,0,0,-0.05,3.303,2346.55941,17.93417046,1.399767041,FourSeam Fastball
4,2,2,0,0,1,1,0,0,0.406,2.062,2070.894982,12.72168958,16.60983879,TwoSeam Fastball
3,3,2,1,0,0,0,0,0,-0.862,0.656,1873.495934,3.222253539,10.07884836,Changeup
4,2,2,0,0,0,1,0,1,-0.3,1.503,2489.71505,2.936759114,-5.466025047,Slider
3,0,0,0,0,1,0,0,0,0.749,2.763,1728.147423,1.5396621,9.512071133,Changeup
3,0,1,0,0,0,0,0,0,0.303,0.995,1829.20089,0.015909955,12.51260042,Changeup
4,0,0,1,1,1,0,0,0,0.795,2.092,2351.497521,16.1789459,-8.853322677,FourSeam Fastball
4,0,1,1,1,1,1,0,0,0.396,1.915,2140.690636,3.777378917,0.163363762,Changeup
3,1,1,0,0,0,0,0,0,-0.946,0.933,2778.542809,-11.1310971,-12.58709002,Curveball
4,0,2,1,1,1,1,1,0,0.77,2.839,2399.152062,18.76796472,-11.75594871,FourSeam Fastball
3,2,1,0,0,1,1,1,0,0.052,1.6,1809.461143,1.202951767,8.675152302,Changeup
3,2,2,0,0,1,1,1,0,-0.299,1.873,2312.018394,-10.63768222,-13.64692068,Curveball
3,0,0,0,0,1,0,0,0,-0.605,2.173,2526.527184,18.35662339,-1.637289762,FourSeam Fastball
3,0,1,0,0,0,0,0,0,-0.084,1.557,2540.632896,19.35799859,2.294549704,FourSeam Fastball
3,1,1,0,0,0,0,0,0,-0.639,1.267,2720.316246,6.354186751,-3.960102081,Slider
3,2,1,0,0,0,1,0,1,-0.319,2.499,2680.037682,5.871313311,-3.306048632,Slider
3,0,0,1,0,0,0,0,0,-0.716,0.826,2631.150719,-12.65426757,-11.74949789,Curveball
3,1,0,1,0,0,1,0,1,-0.146,2.216,1703.977623,3.222468592,9.509123325,Changeup
3,0,0,0,0,0,1,0,1,-1.038,2.962,2376.768394,19.3774173,4.980214596,FourSeam Fastball
3,0,0,1,0,0,0,0,0,1.516,2.215,1558.881676,4.429083563,13.9273839,Changeup
3,1,0,1,0,1,0,0,0,0.071,2.886,1693.379967,2.958573319,14.98935461,Changeup
3,1,1,1,0,1,0,0,0,0.307,2.279,2461.593101,19.71333192,5.305425167,FourSeam Fastball
4,0,0,0,1,0,0,0,0,-1.045,3.196,1408.28341,5.078381419,-15.11792343,Changeup
3,1,2,1,0,1,1,1,0,0.615,2.799,2462.047935,20.56469414,6.47749424,FourSeam Fastball
4,1,0,0,1,1,0,0,0,0.391,2.731,2014.081505,14.15758741,-15.53867023,TwoSeam Fastball
4,1,1,0,1,1,1,0,0,-1.428,2.265,2063.811242,11.27942407,-16.88739555,TwoSeam Fastball
4,1,2,0,1,0,1,0,1,0.372,3.048,NULL,7.315902591,6.855366059,Slider
4,0,0,1,1,0,1,0,1,0.529,2.952,2315.68966,1.81242466,6.949943848,Slider
4,0,0,0,1,1,0,0,0,-0.203,1.777,2160.356652,12.11952817,-13.66017597,TwoSeam Fastball
4,0,1,0,1,0,0,0,0,0.267,4.634,2178.56588,16.5289768,-9.51174324,FourSeam Fastball
4,1,1,0,1,0,0,0,0,-1.499,1.048,1591.365197,5.794389606,-16.11291473,Changeup
4,2,1,0,1,0,0,0,0,-1.608,2.259,1497.72567,3.25919044,-15.45607346,Changeup
4,3,1,0,1,0,0,0,0,0.745,3.644,2226.036095,15.90078104,-8.324087791,FourSeam Fastball
4,0,0,0,1,1,0,0,0,0.528,2.211,2169.755334,15.93376291,-8.52538269,FourSeam Fastball
4,0,1,0,1,1,1,0,0,-0.624,2.794,1595.497033,4.079017282,-14.54883068,Changeup
4,0,2,0,1,0,0,0,0,0.763,4.195,2221.764123,16.13275564,-11.24170177,FourSeam Fastball
4,1,2,0,1,0,1,0,1,0.597,2.909,2205.634728,14.95832193,-9.641372375,FourSeam Fastball
3,0,0,0,1,0,0,0,0,-1.567,2.696,1909.26693,12.57756207,-14.86876249,FourSeam Fastball
4,0,0,0,0,0,0,0,0,-1.464,2.665,2257.512658,14.8227638,-0.359970413,FourSeam Fastball
3,1,0,0,1,0,0,0,0,-0.97,3.501,1934.742393,13.32110474,-12.79683256,FourSeam Fastball
4,1,0,0,0,0,1,0,1,0.019,3.017,2045.20443,11.64287317,11.79611713,TwoSeam Fastball
4,0,0,1,0,1,0,0,0,0.624,3.022,2171.712365,13.26204717,4.317332573,FourSeam Fastball
3,2,0,0,1,1,0,0,0,-1.137,2.51,1959.88961,11.11897919,-13.39639521,FourSeam Fastball
3,2,1,0,1,0,0,0,0,-1.18,3.688,1925.017052,13.10201047,-12.41854048,FourSeam Fastball
4,0,1,1,0,0,0,0,0,-0.601,0.422,2600.464074,2.128616691,-0.889463417,Slider
4,1,1,1,0,0,0,0,0,0.836,0.98,2470.861535,17.34834611,4.761392899,FourSeam Fastball
3,3,1,0,1,1,1,0,0,-0.381,2.393,1968.819664,13.41048978,-13.74721098,FourSeam Fastball
3,3,2,0,1,1,1,0,0,-0.669,2.03,2151.344566,8.792850234,-15.93406153,FourSeam Fastball
4,2,1,1,0,0,1,0,1,0.278,1.942,NULL,-0.066786766,-5.292904548,Slider
4,0,0,0,0,0,0,0,0,-0.374,0.628,2418.209435,15.57319009,6.437673874,FourSeam Fastball
3,3,2,0,1,1,1,0,0,0.257,1.884,2086.518639,16.05318711,-13.27292585,FourSeam Fastball
3,3,2,0,1,1,0,0,0,-1.052,2.702,2185.317711,-1.840177916,0.271797776,Slider
4,1,0,0,0,1,0,0,0,-0.366,2.419,2340.265832,13.41801965,11.07249577,TwoSeam Fastball
4,1,1,0,0,0,0,0,0,-1.146,2.425,2686.59298,-1.172408462,-5.743612461,Slider
3,0,0,0,1,1,1,0,0,-0.459,2.45,1977.545616,10.58558819,-15.82563257,FourSeam Fastball
3,0,1,0,1,0,0,0,0,0.32,0.718,1720.003258,15.02454446,-10.59877443,Changeup
4,2,1,0,0,0,1,0,1,0.147,1.854,2287.981652,13.01592577,11.70709927,TwoSeam Fastball
3,1,1,0,1,0,1,0,1,-0.211,2.455,1960.773766,11.87879155,-13.65180063,FourSeam Fastball
3,0,0,0,1,0,0,0,0,0.405,1.223,2064.18734,0.126562275,0.139106989,Slider
3,1,0,0,1,1,0,0,0,0.229,2.062,2039.288902,10.93560574,-13.52289343,FourSeam Fastball
3,1,1,0,1,1,1,0,0,0.076,0.852,2170.454185,-3.871425413,2.247667313,Slider
3,1,2,0,1,0,1,0,1,-0.467,2.539,2097.222984,10.84998105,-15.8884635,FourSeam Fastball
3,0,0,1,1,0,0,0,0,0.173,0.958,2288.585777,-0.768982314,0.931794286,Slider
3,1,0,1,1,1,1,1,0,0.039,1.186,2194.964928,1.016174413,2.78838706,Slider
3,1,1,1,1,1,0,0,0,-0.756,2.572,2336.001549,-2.495293878,2.653510332,Slider
4,0,0,0,0,0,0,0,0,1.202,2.242,2053.126916,2.547940016,16.70027191,TwoSeam Fastball
4,1,0,0,0,0,0,0,0,1.055,3.252,2027.138878,5.429432273,15.71221573,TwoSeam Fastball
3,1,2,1,1,1,1,1,0,1.098,0.711,2185.565514,-1.39302554,2.252176285,Slider
3,0,0,0,0,1,0,0,0,-0.815,2.703,2000.790367,-0.433621012,-2.129804373,Curveball
4,2,0,0,0,1,1,0,0,-0.054,2.233,2126.559289,7.102861285,-0.735679261,Slider
4,2,1,0,0,1,1,0,0,-0.086,2.483,2046.293664,6.752210975,12.8499015,TwoSeam Fastball
3,0,1,0,0,1,1,0,0,0.643,2.831,2220.972984,18.53422997,1.149287462,FourSeam Fastball
3,0,2,0,0,0,1,0,1,-0.745,3.188,2202.217857,17.65445206,2.735610962,FourSeam Fastball
4,2,2,0,0,0,0,0,0,0.218,0.952,2016.270592,6.100922465,13.91766674,TwoSeam Fastball
4,3,2,0,0,1,1,0,0,-0.163,2.164,2165.026085,4.667915702,16.0795253,TwoSeam Fastball
3,0,0,0,0,1,1,0,0,-0.003,2.828,2019.467003,17.12860177,4.059958458,FourSeam Fastball
4,3,2,0,0,1,0,0,0,0.534,3.427,1973.505456,2.327795386,13.47318203,TwoSeam Fastball
3,0,1,0,0,0,1,0,1,-0.729,2.952,2248.734703,18.93997834,1.898350716,FourSeam Fastball
4,0,0,1,0,1,1,0,0,0.62,1.821,1961.08651,4.348922372,14.53990585,TwoSeam Fastball
4,0,1,1,0,1,0,0,0,0.278,1.394,2001.090417,7.930683017,16.85235436,TwoSeam Fastball
4,0,2,1,0,1,1,0,0,-0.771,1.574,2060.664513,-3.837779641,-6.578788929,Curveball
4,0,2,1,0,0,1,0,1,-0.601,1.936,2114.277306,6.62539804,11.52444965,TwoSeam Fastball
4,0,0,0,0,1,0,0,0,0.841,1.984,1999.255944,3.715846419,14.6453479,TwoSeam Fastball
4,0,1,0,0,1,1,0,0,0.786,1.847,1961.483239,-1.761912942,-5.298486404,Curveball
4,0,2,0,0,0,0,0,0,-0.691,-0.096,2066.851525,-3.505771756,-7.030468158,Curveball
4,1,2,0,0,0,0,0,0,-0.804,-0.62,NULL,-8.168032289,-0.570918672,Curveball
4,2,2,0,0,0,1,0,1,-0.013,1.946,2116.348839,5.99763906,14.54755909,TwoSeam Fastball
4,0,0,1,0,1,0,0,0,-0.187,2.363,2048.151085,8.119240642,13.0917247,TwoSeam Fastball
4,0,1,1,0,0,0,0,0,1.445,1.623,2082.326134,8.63307035,12.1493457,TwoSeam Fastball
4,1,1,1,0,0,1,0,1,0.712,0.743,2016.348839,5.026672721,17.73796112,Changeup
4,0,0,1,0,1,0,0,0,0.595,1.486,2144.190392,14.67768419,9.036856003,FourSeam Fastball
1,0,0,1,0,0,0,0,0,1.598,2.914,2051.008223,14.68443949,10.27338217,FourSeam Fastball
1,1,0,1,0,0,1,0,1,-0.303,2.053,2123.546675,13.64506132,9.254750237,FourSeam Fastball
4,0,1,1,0,0,1,0,1,-0.331,1.94,2192.892052,14.96937692,8.698417015,FourSeam Fastball
1,0,0,1,0,1,0,0,0,0.505,1.971,1993.079756,-13.38817041,-9.022167221,Curveball
4,0,0,0,0,0,0,0,0,0.856,2.993,2104.51339,13.71336877,7.052183934,FourSeam Fastball
1,0,1,1,0,1,1,0,0,0.116,2.657,2107.924604,15.78475267,10.40488242,FourSeam Fastball
4,1,0,0,0,1,1,1,0,0.401,3.347,2046.985802,13.97694337,6.539159603,FourSeam Fastball
4,1,1,0,0,1,0,0,0,-0.638,1.559,2353.498986,-3.807489514,-10.9424197,Slider
1,0,2,1,0,1,1,1,0,0.329,3.759,2034.137739,15.42804796,9.03162764,FourSeam Fastball
1,0,0,1,0,0,1,0,1,-0.449,2.242,2048.041914,15.85310156,9.824377045,FourSeam Fastball
4,1,2,0,0,0,0,0,0,0.927,2.409,2427.55758,-5.131348729,-13.24424046,Slider
4,2,2,0,0,0,1,0,1,-0.503,2.343,2713.969201,-4.523181081,-14.10525291,Slider
1,0,0,1,0,0,1,0,1,-0.764,2.937,2069.846724,14.04531366,6.718365178,FourSeam Fastball
1,0,0,0,0,1,0,0,0,-0.542,2.476,1909.460737,8.37542326,-0.143696588,Slider
4,0,0,1,0,0,0,0,0,1.117,3.47,2052.405236,7.735455394,14.28979046,TwoSeam Fastball
4,1,0,1,0,1,1,0,0,0.782,2.581,2098.346886,8.047841907,14.16622669,TwoSeam Fastball
1,0,1,0,0,1,1,0,0,0.9,2.927,2027.757612,14.54510195,11.60558031,FourSeam Fastball
1,0,2,0,0,0,1,0,1,1.495,3.83,815.2671947,7.313146897,8.91890429,Splitter
4,1,1,1,0,0,1,0,1,0.596,1.35,1627.323815,7.948410869,9.517687149,Changeup
4,0,0,0,0,0,0,0,0,-0.874,1.158,2133.721154,13.42420328,12.42817623,FourSeam Fastball
4,1,0,0,0,0,0,0,0,-0.535,1.174,2058.827355,8.389633536,14.72265369,TwoSeam Fastball
4,2,0,0,0,0,1,0,1,0.217,2.433,2131.147423,10.43799913,11.05418903,FourSeam Fastball
1,0,0,0,0,0,0,0,0,-1.318,1.543,1792.128828,5.321234055,-6.035266414,Slider
1,1,0,0,0,0,0,0,0,0.636,1.147,1876.589766,11.31324942,16.05953215,TwoSeam Fastball
1,2,0,0,0,1,1,1,0,-0.881,2.17,1883.310835,7.82113678,-2.48422648,Slider
4,0,0,1,0,0,1,0,1,0.392,1.99,2057.582726,6.47328651,16.53048737,TwoSeam Fastball
1,2,1,0,0,0,0,0,0,-1.601,1.194,1837.643599,6.195310421,-2.426638141,Slider
1,3,1,0,0,0,1,0,1,-0.112,2.644,1914.05583,8.182019062,-1.304389134,Slider
4,0,0,0,0,1,0,0,0,-0.361,2.672,2050.588097,14.15389097,7.098542042,FourSeam Fastball
